the_geom,OBJECTID,Borough,Block,Lot,DESIG_ADDRESS,BBL,LM_NAME,LP_NUMBER,SITE_DESC,SITE_STATUS,LM_NAME2,DESIG_DATE,LM_TYPE,REPORT_URL,CD,Council,Latitude,Longitude,BCT2020,NTA2020,Shape_Leng,Shape_Area,neighborhood,wiki_title,wiki_url,confidence,pageviews,score,category
"POLYGON ((997531.4133858383 224515.40928658843, 997511.4416410029 224526.43813592196, 997469.3013053387 224449.6981319189, 997469.2317516804 224449.73651766777, 997460.4397745132 224433.72572292387, 997480.5128970891 224422.64109942317, 997531.4133858383 224515.40928658843))",450,MN,1520,45,160 East 92nd Street,1015200045,160 East 92nd Street House,LP-01630,"Borough of Manhattan Tax Map Block 1520, Lot 45.",Designated,,6/7/1988,Individual Landmark,,108.0,5.0,40.7827955,-73.9521731,1015801.0,MN0802,257.45425698494,2417.49018198929,Upper East Side-Carnegie Hill,92nd Street Y,https://en.wikipedia.org/wiki/92nd_Street_Y,medium,49147.0,56.41025641025641,Residential Building
"POLYGON ((992487.4444711804 214445.9389400035, 992455.5997185856 214463.3421204239, 992437.3084165901 214388.47153525054, 992417.1457272619 214339.5103470832, 992456.0416468382 214317.85356625915, 992493.663290754 214385.9718683362, 992509.3230363429 214377.2527256757, 992527.5303490013 214367.1149506718, 992544.9804453403 214357.39187300205, 992561.0617780089 214348.4450405091, 992577.2034780085 214377.67168809474, 992563.100815922 214388.61490766704, 992551.335091427 214397.74513874948, 992539.7042091787 214406.77005508542, 992526.1281208396 214417.30448283255, 992513.6448780894 214426.9914713353, 992500.7954943478 214436.96225191653, 992493.777463764 214442.40810717642, 992487.4444711804 214445.9389400035))",449,MN,1323,8,211-215 East 49th Street,1013230008,Amster Yard,LP-00277,"Borough of Manhattan Tax Map Block 1323, Lot 8.",Designated,now Instituto Cervantes,6/21/1966,Individual Landmark,,106.0,4.0,40.7551209,-73.9702763,1009800.0,MN0604,512.0255192388,9994.80295272248,East Midtown-Turtle Bay,Amster Yard,https://en.wikipedia.org/wiki/Amster_Yard,high,2605.0,100.0,Park
"POLYGON ((988369.4848593473 219453.84690317512, 988409.6560388356 219526.10233609378, 988308.7687734216 219581.71508575976, 988268.5952973366 219509.46030899882, 988369.4848593473 219453.84690317512))",448,MN,1068,10,400 West 59th Street,1010680010,"Roosevelt Hospital, William J. Syms Operating Theater",LP-01578,Too long,Designated,,7/11/1989,Individual Landmark,,104.0,6.0,40.7691988,-73.9852379,1014500.0,MN0701,395.74561318185,9523.8096983016,Upper West Side-Lincoln Square,W. Wheeler Smith,https://en.wikipedia.org/wiki/W._Wheeler_Smith,low,209.0,28.985507246376805,Hospital
"POLYGON ((996230.5396752506 225115.37691867352, 996207.0961525887 225128.39001600444, 996155.8682366759 225037.23206183314, 996179.3117593378 225024.21896450222, 996230.5396752506 225115.37691867352))",447,MN,1503,12,11 East 91st Street,1015030012,John B. and Caroline Trevor House,LP-00678,"Borough of Manhattan Tax Map Block 1503, Lot 12.",Designated,now the Consulate General of the Russian Federation in New York,7/23/1974,Individual Landmark,,108.0,4.0,40.7844497,-73.9568735,1016001.0,MN0802,262.75831868866,2803.69742026425,Upper East Side-Carnegie Hill,John Henry Hammond House,https://en.wikipedia.org/wiki/John_Henry_Hammond_House,medium,5393.0,52.63157894736843,Residential Building
"POLYGON ((993504.5470957607 220162.53150942922, 993501.3597661704 220164.298566252, 993451.127255097 220073.50248800218, 993473.6961075962 220060.99070200324, 993523.9292748421 220151.7864521742, 993504.5470957607 220162.53150942922))",446,MN,1385,14,17 East 70th Street,1013850014,Alvin W. and Angeline Krech House,LP-00848,"Borough of Manhattan Tax Map Block 1385, Lot 14.",Designated,also known as the 17 East 70th Street House,7/23/1974,Individual Landmark,,108.0,4.0,40.7708281,-73.9666518,1013000.0,MN0802,259.14131511398,2677.69947166219,Upper East Side-Carnegie Hill,Harrie T. Lindeberg,https://en.wikipedia.org/wiki/Harrie_T._Lindeberg,low,1094.0,34.61538461538461,Museum
"POLYGON ((988184.150912419 207220.38482159376, 988094.3003703356 207270.12094259262, 988083.1714555919 207249.8385028392, 988172.96852009 207200.13190934062, 988184.150912419 207220.38482159376))",445,MN,873,34,190 Third Avenue,1008730034,Scheffel Hall,LP-01959,"Borough of Manhattan Tax Map Block 873, Lot 34.",Designated,,6/24/1997,Individual Landmark,,106.0,2.0,40.735488,-73.9859887,1005000.0,MN0602,251.6041571533,2375.19397730086,Gramercy,Scheffel Hall,https://en.wikipedia.org/wiki/Scheffel_Hall,high,3204.0,100.0,Museum
"POLYGON ((981843.5300635099 199831.01869483292, 981822.6646196693 199843.49242317677, 981782.7276916802 199777.90134701133, 981728.5768813342 199688.9668135941, 981749.4383881688 199676.49505375326, 981843.5300635099 199831.01869483292))",444,MN,136,10,122 Chambers Street,1001360010,"Swift, Seaman & Company Building",LP-02061,"Borough of Manhattan Tax Map Block 136, Lot 10.",Designated,,5/16/2000,Individual Landmark,,101.0,1.0,40.7149687,-74.0088883,1002100.0,MN0102,410.4477140947,4397.45861027071,Tribeca-Civic Center,Cary Building (New York City),https://en.wikipedia.org/wiki/Cary_Building_(New_York_City),medium,1447.0,52.459016393442624,Commercial Building
"POLYGON ((987288.8272437602 207878.42910917103, 987183.0397256762 207936.85648575425, 987091.2187150866 207769.47164991498, 987153.3065174222 207735.10262417793, 987207.6459756792 207834.1608249992, 987251.312883094 207810.04210683703, 987267.0641639233 207838.75596016645, 987288.8272437602 207878.42910917103))",443,MN,846,30,33 East 17th Street,1008460030,Century Building,LP-01539,"Borough of Manhattan Tax Map Block 846, Lot 30.",Designated,now Barnes & Noble Bookstore,10/7/1986,Individual Landmark,,105.0,2.0,40.7371489,-73.9894056,1005200.0,MN0501,623.60077136683,17441.76067847855,Midtown South-Flatiron-Union Square,"Century Building (Union Square, Manhattan)","https://en.wikipedia.org/wiki/Century_Building_(Union_Square,_Manhattan)",medium,2521.0,55.172413793103445,Residential Building
"POLYGON ((989984.4527580142 226735.79296916723, 989972.4826375842 226742.44978000224, 989921.5053773373 226651.25672091544, 989938.9692531675 226641.54643850029, 989989.9458572567 226732.73916950822, 989984.4527580142 226735.79296916723))",442,MN,1247,119,333 West 85th Street,1012470119,333 West 85th Street House,LP-01685,"Borough of Manhattan Tax Map Block 1247, Lot 119.",Designated,,4/16/1991,Individual Landmark,,107.0,6.0,40.7888887,-73.9793977,1017100.0,MN0702,248.91115795178,2087.55416104237,Upper West Side (Central),Red House (Upper West Side),https://en.wikipedia.org/wiki/Red_House_(Upper_West_Side),medium,,52.83018867924528,Residential Building
"POLYGON ((984253.4596268386 205492.69339509308, 984196.2592819184 205529.27534292638, 984185.6484107524 205512.78489033878, 984242.8474433422 205476.20097400248, 984253.4596268386 205492.69339509308))",441,MN,543,57,131 MacDougal Street,1005430057,131 MacDougal Street House,LP-02151,"Borough of Manhattan Tax Map Block 543, Lot 57.",Designated,,6/8/2004,Individual Landmark,,102.0,2.0,40.7307322,-74.0001119,1006500.0,MN0202,175.01667478766,1331.50583799138,Greenwich Village,MacDougal Street,https://en.wikipedia.org/wiki/MacDougal_Street,medium,15139.0,76.19047619047619,Residential Building
"POLYGON ((985551.2605089247 205317.42865376174, 985518.7861644179 205338.64416250587, 985459.6396291703 205247.85595825315, 985548.4905013442 205190.0568612516, 985607.5274567604 205280.66986900568, 985551.2605089247 205317.42865376174))",440,MN,547,8,23-29 Washington Place,1005470008,Brown Building,LP-02128,"Borough of Manhattan Tax Map Block 547, Lot 8.",Designated,originally the Asch Building,3/25/2003,Individual Landmark,,102.0,2.0,40.7300788,-73.9953708,1005900.0,MN0202,428.49989102439,11474.47708342223,Greenwich Village,Brown Building (Manhattan),https://en.wikipedia.org/wiki/Brown_Building_(Manhattan),medium,26258.0,70.0,Residential Building
"POLYGON ((988267.9867027551 213858.2038950026, 988210.3434453458 213889.67299216986, 988160.0955143422 213798.7292764187, 988112.5962655097 213824.66065500677, 988064.7774635106 213738.11325591803, 988151.4472376704 213690.7980618328, 988224.1396775842 213822.3650559187, 988236.7794160843 213845.24296292663, 988255.2534605116 213835.15768125653, 988267.9867027551 213858.2038950026))",439,MN,815,21,104 West 40th Street,1008150021,Springs Mills Building,LP-02385,"Borough of Manhattan Tax Map Block 815, Lot 21",Designated,,4/13/2010,Individual Landmark,,105.0,4.0,40.7534633,-73.9858911,1011300.0,MN0502,645.14372194501,14954.48386696599,Midtown-Times Square,Springs Mills Building,https://en.wikipedia.org/wiki/Springs_Mills_Building,high,2746.0,100.0,Commercial Building
"POLYGON ((982292.0081691742 198085.23248825967, 982271.4885251671 198099.02051842213, 982195.9246999174 197997.37045925856, 982216.525708586 197983.69233700633, 982292.0081691742 198085.23248825967))",438,MN,91,12,127 Fulton Street,1000910012,Keuffel & Esser Company Building,LP-02178,"Borough of Manhattan Tax Map Block 91, Lot 12.",Designated,,4/26/2005,Individual Landmark,,101.0,1.0,40.7102533,-74.0072393,1001501.0,MN0101,302.6323701037,3125.99359453412,Financial District-Battery Park City,Keuffel and Esser,https://en.wikipedia.org/wiki/Keuffel_and_Esser,low,14365.0,53.06122448979591,Commercial Building
"POLYGON ((988391.9388826787 223678.5756584257, 988288.9312146753 223697.87483242154, 988287.012911424 223690.62090992928, 988285.3570748419 223682.81252658367, 988284.1156075001 223675.87093941867, 988283.0841135085 223668.93952283263, 988282.1644959301 223661.07897426188, 988385.0648806691 223658.17937375605, 988391.9388826787 223678.5756584257))",437,MN,1184,1,3 Riverside Drive,1011840001,Philip and Maria Kleeberg House,LP-01716,"Borough of Manhattan Tax Map Block 1184, Lot 1.",Designated,,1/8/1991,Individual Landmark,,107.0,6.0,40.7805785,-73.985192,1015900.0,MN0701,266.72364222789,3039.33875092904,Upper West Side-Lincoln Square,List of Luxembourgish consorts,https://en.wikipedia.org/wiki/List_of_Luxembourgish_consorts,low,2913.0,32.786885245901644,Residential Building
"POLYGON ((989705.8066617548 218806.08934041858, 989657.8372694999 218832.48594117165, 989608.7615802586 218742.7656481713, 989629.2303713411 218731.50123500824, 989656.7306444198 218716.36871933937, 989705.8066617548 218806.08934041858))",436,MN,1030,46,222 Central Park South,1010300046,Gainsborough Studios,LP-01423,"Borough of Manhattan Tax Map Block 1030, Lot 46.",Designated,,2/16/1988,Individual Landmark,,105.0,6.0,40.7671588,-73.9804803,1013700.0,MN0502,314.03567639517,5599.27990305036,Midtown-Times Square,Gainsborough Studios (Manhattan),https://en.wikipedia.org/wiki/Gainsborough_Studios_(Manhattan),medium,1748.0,76.92307692307692,Museum
"POLYGON ((988706.7459958345 217227.07412575185, 988687.9645373374 217237.6580940932, 988638.6834679246 217149.21109250188, 988598.8508704305 217171.3957594186, 988566.2164212614 217189.5712480098, 988512.8231553435 217219.30839325488, 988462.2684664279 217128.5579185933, 988656.4324481785 217019.14311116934, 988698.3178630918 217094.32504741848, 988648.2343018353 217122.0559630841, 988706.7459958345 217227.07412575185))",435,MN,1023,11,217-239 West 51st Street,1010230011,Hollywood Theater,LP-01338,"Borough of Manhattan Tax Map Block 1023, Lot 11.",Designated,"later the Mark Hellinger Theater, now Times Square Church",1/5/1988,Individual Landmark,,105.0,3.0,40.7626333,-73.9843405,1013100.0,MN0502,857.15317792701,24369.99479741935,Midtown-Times Square,Neil Simon Theatre,https://en.wikipedia.org/wiki/Neil_Simon_Theatre,medium,27962.0,51.42857142857142,Museum
"POLYGON ((989463.4728288352 214005.3801098317, 989390.8253363371 214045.6408560872, 989338.7204536796 213951.90318267047, 989523.5750708431 213849.45719334483, 989575.6802815944 213943.19519484043, 989463.4728288352 214005.3801098317))",434,MN,1258,34,500 Fifth Avenue,1012580034,500 Fifth Avenue Building,LP-02427,"Borough of Manahattan, Tax Map Block 1258, Lot 34",Designated,,12/14/2010,Individual Landmark,,105.0,4.0,40.75391,-73.981206,1009600.0,MN0502,637.18084040843,22665.84312621393,Midtown-Times Square,500 Fifth Avenue,https://en.wikipedia.org/wiki/500_Fifth_Avenue,medium,17119.0,78.04878048780488,Commercial Building
"POLYGON ((989559.2649600953 226082.2414547503, 989500.1509050876 226114.78043167293, 989498.2670505941 226088.30312241614, 989547.5290911794 226061.18801917136, 989551.7679278404 226068.79003809392, 989559.2649600953 226082.2414547503))",433,MN,1245,1,103 Riverside Drive,1012450001,103 Riverside Drive House,LP-01672,"Borough of Manhattan Tax Map Block 1245, Lot 1.",Designated,,4/16/1991,Individual Landmark,,107.0,6.0,40.7872284,-73.9809474,1017100.0,MN0702,174.35700883272,1490.93004301155,Upper West Side (Central),Riverside Drive (Manhattan),https://en.wikipedia.org/wiki/Riverside_Drive_(Manhattan),low,37621.0,61.53846153846154,Residential Building
"POLYGON ((989510.2345463336 218274.93620325625, 989442.0653913468 218312.7228730917, 989385.0182613432 218208.04329241812, 989409.7475425899 218197.8704124987, 989458.1542699188 218179.66506834328, 989510.2345463336 218274.93620325625))",432,MN,1028,42,220 West 57th Street,1010280042,Society House of the American Society of Civil Engineers,LP-02297,"Borough of Manhattan Tax Map Block 1028, Lot 42.",Designated,,12/16/2008,Individual Landmark,,105.0,6.0,40.7657015,-73.9812352,1013700.0,MN0502,384.1901474205,8889.73333398035,Midtown-Times Square,American Society of Civil Engineers,https://en.wikipedia.org/wiki/American_Society_of_Civil_Engineers,low,30279.0,76.92307692307692,Residential Building
"POLYGON ((981800.2076435834 207087.96284234524, 981818.348355338 207095.66394242644, 981801.1233241707 207190.21132551134, 981777.9511264265 207185.9019509256, 981795.9402636737 207087.15903817117, 981800.2076435834 207087.96284234524))",431,MN,637,63,354 West 11th Street,1006370063,354 West 11th Street House,LP-02210,"Borough of Manhattan Tax Map Block 637, Lot 63.",Designated,,3/6/2007,Individual Landmark,,102.0,3.0,40.735225,-74.0088477,1007500.0,MN0203,244.09141804861,2324.50891933047,West Village,List of New York City Designated Landmarks in Manhattan below 14th Street,https://en.wikipedia.org/wiki/List_of_New_York_City_Designated_Landmarks_in_Manhattan_below_14th_Street,low,8980.0,32.32323232323232,Residential Building
"POLYGON ((985128.2935070843 201435.00269158185, 985105.8916490078 201444.79368250072, 985094.783075422 201390.3554711789, 985074.102670595 201345.5875160843, 985095.9500678331 201335.81030467153, 985118.2426741719 201384.14058858156, 985128.2935070843 201435.00269158185))",430,MN,471,57,192 Grand Street,1004710057,192 Grand Street House,LP-02412,"Borough of Manhattan Tax Map Block 471, Lot 57.",Designated,,11/16/2010,Individual Landmark,,102.0,1.0,40.7194429,-73.9969228,1004100.0,MN0201,258.3267558817,2518.28264467312,SoHo-Little Italy-Hudson Square,Freedom 250 Grand Prix,https://en.wikipedia.org/wiki/Freedom_250_Grand_Prix,low,,40.90909090909091,Residential Building
"POLYGON ((990036.5300816745 226527.40362216532, 990021.3332616687 226535.80878908932, 989969.4298221767 226441.63738951087, 989977.736236006 226437.04323859513, 989984.6263140887 226433.23222258687, 990036.5300816745 226527.40362216532))",429,MN,1246,40,316 West 85th Street,1012460040,316 West 85th Street House,LP-01677,"Borough of Manhattan Tax Map Block 1246, Lot 40.",Designated,,4/16/1991,Individual Landmark,,107.0,6.0,40.7883205,-73.9792282,1017100.0,MN0702,249.78809788719,1867.34790349145,Upper West Side (Central),List of Lustron houses,https://en.wikipedia.org/wiki/List_of_Lustron_houses,low,23846.0,37.5,Residential Building
"POLYGON ((982614.5347550958 201378.35483901203, 982641.103599593 201423.05684934556, 982623.1364439279 201433.92723442614, 982596.566943258 201389.22653642297, 982614.5347550958 201378.35483901203))",428,MN,191,13,2 White Street,1001910013,2 White Street House,LP-00086,"Borough of Manhattan Tax Map Block 191, Lot 13.",Designated,,7/19/1966,Individual Landmark,,101.0,1.0,40.7194895,-74.0058875,1003300.0,MN0102,146.00301504321,1092.00542571002,Tribeca-Civic Center,2 White Street,https://en.wikipedia.org/wiki/2_White_Street,medium,2819.0,82.35294117647058,Residential Building
"POLYGON ((986353.2516870946 204178.75310958922, 986334.3061869293 204191.1474417597, 986283.3043204248 204112.3047516793, 986320.772749424 204087.7933177501, 986371.5738289207 204166.32564100623, 986353.2516870946 204178.75310958922))",427,MN,531,49,44 Great Jones Street,1005310049,Fire Engine Company No. 33,LP-00468,"Borough of Manhattan Tax Map Block 531, Lot 49.",Designated,,11/12/1968,Individual Landmark,,102.0,2.0,40.7269908,-73.9925064,1005502.0,MN0202,276.98452039671,4200.14164694464,Greenwich Village,"Firehouse, Engine Company 33 and Ladder Company 9","https://en.wikipedia.org/wiki/Firehouse,_Engine_Company_33_and_Ladder_Company_9",medium,6380.0,61.33333333333333,Fire Station
"POLYGON ((984034.3048814237 199567.47886759043, 983684.2986916751 199779.95678909123, 983671.3236520141 199763.71797642112, 983593.3920493424 199493.9701563418, 983904.7408360839 199249.40470059216, 983913.4051888436 199260.33545300364, 983920.8116700947 199270.05689024925, 983934.002588585 199288.65232551098, 983943.0540796667 199302.78549933434, 983959.0930895954 199329.3205512613, 983970.4060590863 199349.7834368348, 983981.3414046764 199372.31718441844, 983994.9512855858 199403.6281454265, 984004.3295476735 199429.02868516743, 984014.2051840872 199460.3524414152, 984021.6799066663 199488.02167741954, 984028.4417041689 199520.54917141795, 984034.3048814237 199567.47886759043))",426,MN,160,21,60 Centre Street,1001600021,New York County Courthouse,LP-00083,"Borough of Manhattan Tax Map Block 160, Lot 21.",Designated,now the New York State Supreme Court,2/1/1966,Individual Landmark,,101.0,1.0,40.714302,-74.0015691,1002901.0,MN0102,1455.36093775934,131989.35782330018,,New York County Courthouse,https://en.wikipedia.org/wiki/New_York_County_Courthouse,high,29586.0,100.0,Police Station
